payment_id,customer_id,recovered,amount_inr,amount_recovered,intervention_count,intervention_cost,terminal_state,stopped_reason,fraud_flag,customer_opted_out,contact_available,state_history
TXN0000208181,C002641,1,2656,2656,1,25.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000016643,C008936,1,2836,2836,2,11.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000245965,C003324,1,291,291,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000036470,C005394,1,228,228,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000170292,C004816,1,128,128,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000005987,C008439,1,193,193,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000182734,C006383,1,398,398,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000058456,C007607,0,524,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000061699,C008202,1,660,660,1,25.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000194773,C003211,0,622,0,0,0.00000000,stopped,customer_opted_out,0,True,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000061482,C006725,1,105,105,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000100163,C001749,1,503,503,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000132829,C004063,0,3306,0,2,10.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000119556,C004260,0,241,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000041848,C007381,1,111,111,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000133279,C000335,0,409,0,2,10.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000140502,C001313,1,2183,2183,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000171560,C008394,0,171,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000163946,C007419,0,567,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000221605,C001709,0,137,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000148063,C001927,1,169,169,1,25.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000084711,C009301,1,91,91,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000166312,C004794,0,814,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000019275,C006599,0,860,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000123035,C006259,0,6271,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000016483,C001531,1,514,514,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000065719,C005658,1,1796,1796,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000245863,C006944,0,599,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000002379,C002905,1,527,527,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000166218,C004486,1,366,366,1,25.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000232475,C007924,0,331,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000038599,C001927,0,698,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000065207,C004892,1,553,553,1,1.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000139061,C001117,0,679,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000146429,C004089,1,848,848,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000022610,C002866,0,4086,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000185868,C001683,0,330,0,1,0.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000177293,C007930,1,75,75,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000072396,C006028,0,91,0,0,0.00000000,stopped,customer_opted_out,0,True,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000116810,C000001,0,130,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000133246,C004972,1,128,128,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000011120,C002177,1,2564,2564,1,1.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000103991,C006410,1,1250,1250,2,11.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000193037,C005824,1,433,433,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000183936,C004501,0,2063,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000053901,C001444,0,854,0,2,10.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000216883,C006652,1,591,591,1,1.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000185351,C004423,1,275,275,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000112958,C004916,1,721,721,1,25.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000217447,C008488,1,1675,1675,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000115846,C000610,1,214,214,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000233457,C001079,1,283,283,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000134911,C004345,1,229,229,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000111187,C000189,1,103,103,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000074013,C005641,0,180,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000021998,C004740,1,571,571,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000033157,C003158,0,2297,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000109188,C002075,0,1319,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000121530,C007738,1,1779,1779,1,25.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000079401,C002668,1,927,927,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000213635,C000518,1,81,81,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000048143,C009911,0,1226,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000093187,C006532,0,155,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000033563,C005439,1,276,276,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000216287,C001393,1,743,743,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000118438,C004293,1,152,152,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000134641,C005196,0,224,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000208953,C007158,1,420,420,1,1.00000000,recovered,,0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000030126,C008718,0,188,0,1,1.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000227157,C002698,1,729,729,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000043593,C008561,0,1193,0,2,11.00000000,stopped,"recent_intervention_limit_requires_escalation,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000236986,C006964,1,222,222,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000189818,C008375,0,4593,0,1,25.00000000,escalated,manual_escalation_completed,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""escalated""]"
TXN0000136961,C001970,1,315,315,1,25.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000214853,C000860,0,968,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000002133,C009012,1,2094,2094,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000206381,C006837,0,9082,0,1,25.00000000,escalated,manual_escalation_completed,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""escalated""]"
TXN0000170423,C007180,0,4021,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000153031,C002023,1,97,97,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000190124,C007036,1,341,341,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000136889,C002604,0,2171,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000162422,C005900,1,145,145,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000015921,C006365,0,298,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000085538,C004652,1,1717,1717,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000062688,C007646,0,611,0,1,0.75000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""stopped""]"
TXN0000009979,C006477,0,1966,0,0,0.00000000,stopped,customer_opted_out,0,True,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000051363,C002212,1,2903,2903,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000203550,C000237,1,682,682,2,11.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000210605,C004579,1,1448,1448,2,10.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""failed"", ""next_action"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000208796,C004565,1,988,988,1,10.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000219711,C000800,1,829,829,1,25.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000102807,C009191,0,1834,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000138731,C001349,1,70,70,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000203171,C004211,1,2813,2813,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000007819,C009892,0,456,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,False,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000159138,C000233,1,188,188,1,0.75000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
TXN0000021452,C005682,0,1148,0,0,0.00000000,stopped,"no_eligible_positive_value_action,failure_matrix:block",0,False,True,"[""at_risk"", ""diagnosed"", ""stopped""]"
TXN0000109870,C000181,1,796,796,1,1.00000000,recovered,,0,False,True,"[""at_risk"", ""diagnosed"", ""action_selected"", ""action_executed"", ""recovered""]"
