payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,raw_best_action,selected_action,selected_probability,decision_margin,fallback_used,decision_reason,selected_action_supported,candidate_actions,predicted_retry_payment_probability,retry_payment_support_count,retry_payment_support_ess,retry_payment_supported,predicted_payment_link_probability,payment_link_support_count,payment_link_support_ess,payment_link_supported,predicted_whatsapp_reminder_probability,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,whatsapp_reminder_supported,predicted_escalate_to_merchant_probability,escalate_to_merchant_support_count,escalate_to_merchant_support_ess,escalate_to_merchant_supported
TXN0000051212,C009427,2024-12-05 17:28:35,payment_link,0.03333333,1,retry_payment,0,payment_link,escalate_to_merchant,0.55949187,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 1, ""effective_sample_size"": 1.0, ""probability"": 0.55949187, ""supported"": false}, ""payment_link"": {""action_count"": 2, ""effective_sample_size"": 2.0, ""probability"": 0.70129204, ""supported"": false}, ""retry_payment"": {""action_count"": 19, ""effective_sample_size"": 3.41762696, ""probability"": 0.66963691, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 6, ""effective_sample_size"": 6.0, ""probability"": 0.69805431, ""supported"": false}}",0.66963691,19,3.41762696,False,0.70129204,2,2.00000000,False,0.69805431,6,6.00000000,False,0.55949187,1,1.00000000,False
TXN0000094117,C009794,2024-12-05 17:52:43,payment_link,0.90000000,1,payment_link,0,whatsapp_reminder,retry_payment,0.71003252,0.00024354,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.58391106, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.7112726, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.71003252, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.71151614, ""supported"": true}}",0.71003252,129,19.07760664,True,0.71127260,218,30.47265689,True,0.71151614,34,21.95535821,True,0.58391106,65,18.84615345,True
TXN0000201925,C003098,2024-12-05 18:17:33,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,whatsapp_reminder,0.62755257,0.03940606,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 685, ""effective_sample_size"": 101.1676816, ""probability"": 0.50511312, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 50.36414754, ""probability"": 0.58814651, ""supported"": true}, ""retry_payment"": {""action_count"": 382, ""effective_sample_size"": 61.49646714, ""probability"": 0.57365477, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 122, ""effective_sample_size"": 42.51287438, ""probability"": 0.62755257, ""supported"": true}}",0.57365477,382,61.49646714,True,0.58814651,55,50.36414754,True,0.62755257,122,42.51287438,True,0.50511312,685,101.16768160,True
TXN0000061215,C009642,2024-12-05 18:31:29,whatsapp_reminder,0.03333333,1,escalate_to_merchant,0,payment_link,retry_payment,0.57229745,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 8, ""effective_sample_size"": 8.0, ""probability"": 0.49757576, ""supported"": false}, ""payment_link"": {""action_count"": 3, ""effective_sample_size"": 3.0, ""probability"": 0.64079279, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.57229745, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 24, ""effective_sample_size"": 3.90270249, ""probability"": 0.61582601, ""supported"": false}}",0.57229745,58,8.97709815,True,0.64079279,3,3.00000000,False,0.61582601,24,3.90270249,False,0.49757576,8,8.00000000,False
TXN0000105760,C005912,2024-12-05 18:38:25,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,whatsapp_reminder,retry_payment,0.39335763,0.00409505,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 72, ""effective_sample_size"": 12.00499847, ""probability"": 0.25554267, ""supported"": true}, ""payment_link"": {""action_count"": 23, ""effective_sample_size"": 5.49540018, ""probability"": 0.39664236, ""supported"": false}, ""retry_payment"": {""action_count"": 73, ""effective_sample_size"": 10.21909638, ""probability"": 0.39335763, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 54, ""effective_sample_size"": 8.41672235, ""probability"": 0.39745268, ""supported"": true}}",0.39335763,73,10.21909638,True,0.39664236,23,5.49540018,False,0.39745268,54,8.41672235,True,0.25554267,72,12.00499847,True
TXN0000174944,C009624,2024-12-05 18:42:19,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,retry_payment,0.66967648,0.00177795,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 213, ""effective_sample_size"": 29.38877094, ""probability"": 0.54073262, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 23.54174517, ""probability"": 0.68330538, ""supported"": true}, ""retry_payment"": {""action_count"": 134, ""effective_sample_size"": 25.67475706, ""probability"": 0.66967648, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 69, ""effective_sample_size"": 17.37637634, ""probability"": 0.68508333, ""supported"": true}}",0.66967648,134,25.67475706,True,0.68330538,55,23.54174517,True,0.68508333,69,17.37637634,True,0.54073262,213,29.38877094,True
TXN0000189806,C002636,2024-12-05 18:45:38,payment_link,0.90000000,0,payment_link,0,payment_link,retry_payment,0.52554256,0.00466037,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.44350323, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.61387372, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.52554256, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.60921335, ""supported"": true}}",0.52554256,129,19.07760664,True,0.61387372,218,30.47265689,True,0.60921335,34,21.95535821,True,0.44350323,65,18.84615345,True
TXN0000043033,C001990,2024-12-05 18:47:27,whatsapp_reminder,0.03333333,1,retry_payment,0,whatsapp_reminder,retry_payment,0.62991357,0.00329632,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 196, ""effective_sample_size"": 56.61961283, ""probability"": 0.49511555, ""supported"": true}, ""payment_link"": {""action_count"": 625, ""effective_sample_size"": 91.91881191, ""probability"": 0.64979702, ""supported"": true}, ""retry_payment"": {""action_count"": 387, ""effective_sample_size"": 66.60326136, ""probability"": 0.62991357, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 50, ""effective_sample_size"": 36.09870729, ""probability"": 0.65309334, ""supported"": true}}",0.62991357,387,66.60326136,True,0.64979702,625,91.91881191,True,0.65309334,50,36.09870729,True,0.49511555,196,56.61961283,True
TXN0000029819,C004524,2024-12-05 19:10:30,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,whatsapp_reminder,retry_payment,0.62179357,0.09592086,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 93, ""effective_sample_size"": 13.89845234, ""probability"": 0.52587271, ""supported"": true}, ""payment_link"": {""action_count"": 1, ""effective_sample_size"": 1.0, ""probability"": 0.64881605, ""supported"": false}, ""retry_payment"": {""action_count"": 60, ""effective_sample_size"": 8.27440554, ""probability"": 0.62179357, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 46, ""effective_sample_size"": 6.69767366, ""probability"": 0.65734476, ""supported"": false}}",0.62179357,60,8.27440554,True,0.64881605,1,1.00000000,False,0.65734476,46,6.69767366,False,0.52587271,93,13.89845234,True
TXN0000237897,C005357,2024-12-05 19:15:40,retry_payment,0.90000000,0,retry_payment,0,payment_link,payment_link,0.71021247,0.02863908,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 65, ""effective_sample_size"": 18.84615345, ""probability"": 0.50996023, ""supported"": true}, ""payment_link"": {""action_count"": 218, ""effective_sample_size"": 30.47265689, ""probability"": 0.71021247, ""supported"": true}, ""retry_payment"": {""action_count"": 129, ""effective_sample_size"": 19.07760664, ""probability"": 0.65682912, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 34, ""effective_sample_size"": 21.95535821, ""probability"": 0.68157339, ""supported"": true}}",0.65682912,129,19.07760664,True,0.71021247,218,30.47265689,True,0.68157339,34,21.95535821,True,0.50996023,65,18.84615345,True
TXN0000142154,C004823,2024-12-05 19:27:19,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,retry_payment,0.57841611,0.00186759,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.44083554, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.57329518, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.57841611, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.5802837, ""supported"": true}}",0.57841611,172,27.72056966,True,0.57329518,17,16.07278182,False,0.58028370,66,18.92736169,True,0.44083554,211,29.09046962,True
TXN0000217309,C000580,2024-12-05 19:52:57,payment_link,0.90000000,1,payment_link,0,whatsapp_reminder,escalate_to_merchant,0.43004009,,True,no_supported_candidate_safety_fallback,False,"{""escalate_to_merchant"": {""action_count"": 2, ""effective_sample_size"": 1.0739726, ""probability"": 0.43004009, ""supported"": false}, ""payment_link"": {""action_count"": 6, ""effective_sample_size"": 6.0, ""probability"": 0.57421994, ""supported"": false}, ""retry_payment"": {""action_count"": 4, ""effective_sample_size"": 1.22950817, ""probability"": 0.55327481, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 7, ""effective_sample_size"": 7.0, ""probability"": 0.6073668, ""supported"": false}}",0.55327481,4,1.22950817,False,0.57421994,6,6.00000000,False,0.60736680,7,7.00000000,False,0.43004009,2,1.07397260,False
TXN0000119042,C002627,2024-12-05 20:30:12,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,retry_payment,0.63296843,,True,single_supported_candidate,True,"{""escalate_to_merchant"": {""action_count"": 12, ""effective_sample_size"": 7.36805008, ""probability"": 0.48878008, ""supported"": false}, ""payment_link"": {""action_count"": 25, ""effective_sample_size"": 3.45418296, ""probability"": 0.66646767, ""supported"": false}, ""retry_payment"": {""action_count"": 58, ""effective_sample_size"": 8.97709815, ""probability"": 0.63296843, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 10, ""effective_sample_size"": 3.5296262, ""probability"": 0.69025046, ""supported"": false}}",0.63296843,58,8.97709815,True,0.66646767,25,3.45418296,False,0.69025046,10,3.52962620,False,0.48878008,12,7.36805008,False
TXN0000010234,C007844,2024-12-05 20:55:53,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,retry_payment,0.56854564,0.01634872,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 213, ""effective_sample_size"": 29.38877094, ""probability"": 0.3949334, ""supported"": true}, ""payment_link"": {""action_count"": 55, ""effective_sample_size"": 23.54174517, ""probability"": 0.6239664, ""supported"": true}, ""retry_payment"": {""action_count"": 134, ""effective_sample_size"": 25.67475706, ""probability"": 0.56854564, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 69, ""effective_sample_size"": 17.37637634, ""probability"": 0.60761768, ""supported"": true}}",0.56854564,134,25.67475706,True,0.62396640,55,23.54174517,True,0.60761768,69,17.37637634,True,0.39493340,213,29.38877094,True
TXN0000004424,C003811,2024-12-05 21:54:54,payment_link,0.03333333,1,retry_payment,0,payment_link,whatsapp_reminder,0.53560311,0.02073610,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.40731275, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.5586043, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.51486701, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.53560311, ""supported"": true}}",0.51486701,126,18.74890631,True,0.55860430,9,9.00000000,False,0.53560311,73,15.08078281,True,0.40731275,237,33.53941007,True
TXN0000220700,C004399,2024-12-05 22:08:33,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.61582381,0.00981194,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 237, ""effective_sample_size"": 33.53941007, ""probability"": 0.44825929, ""supported"": true}, ""payment_link"": {""action_count"": 9, ""effective_sample_size"": 9.0, ""probability"": 0.63410902, ""supported"": false}, ""retry_payment"": {""action_count"": 126, ""effective_sample_size"": 18.74890631, ""probability"": 0.61582381, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 73, ""effective_sample_size"": 15.08078281, ""probability"": 0.62563574, ""supported"": true}}",0.61582381,126,18.74890631,True,0.63410902,9,9.00000000,False,0.62563574,73,15.08078281,True,0.44825929,237,33.53941007,True
TXN0000105094,C005888,2024-12-05 22:26:17,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,whatsapp_reminder,0.68329638,0.02911264,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 211, ""effective_sample_size"": 29.09046962, ""probability"": 0.52198076, ""supported"": true}, ""payment_link"": {""action_count"": 17, ""effective_sample_size"": 16.07278182, ""probability"": 0.67221916, ""supported"": false}, ""retry_payment"": {""action_count"": 172, ""effective_sample_size"": 27.72056966, ""probability"": 0.65418375, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 66, ""effective_sample_size"": 18.92736169, ""probability"": 0.68329638, ""supported"": true}}",0.65418375,172,27.72056966,True,0.67221916,17,16.07278182,False,0.68329638,66,18.92736169,True,0.52198076,211,29.09046962,True
TXN0000227767,C002554,2024-12-05 22:36:40,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,retry_payment,0.47871286,0.01131514,True,insufficient_probability_margin,True,"{""escalate_to_merchant"": {""action_count"": 43, ""effective_sample_size"": 10.73819641, ""probability"": 0.34525609, ""supported"": true}, ""payment_link"": {""action_count"": 90, ""effective_sample_size"": 12.53697431, ""probability"": 0.49002799, ""supported"": true}, ""retry_payment"": {""action_count"": 59, ""effective_sample_size"": 8.94277964, ""probability"": 0.47871286, ""supported"": true}, ""whatsapp_reminder"": {""action_count"": 19, ""effective_sample_size"": 4.27099396, ""probability"": 0.48790357, ""supported"": false}}",0.47871286,59,8.94277964,True,0.49002799,90,12.53697431,True,0.48790357,19,4.27099396,False,0.34525609,43,10.73819641,True
TXN0000161333,C000026,2024-12-05 23:43:08,retry_payment,0.90000000,1,retry_payment,0,payment_link,whatsapp_reminder,0.60697109,0.14253137,False,highest_supported_probability,True,"{""escalate_to_merchant"": {""action_count"": 88, ""effective_sample_size"": 12.6942991, ""probability"": 0.46443972, ""supported"": true}, ""payment_link"": {""action_count"": 6, ""effective_sample_size"": 6.0, ""probability"": 0.62185168, ""supported"": false}, ""retry_payment"": {""action_count"": 49, ""effective_sample_size"": 7.90577463, ""probability"": 0.60539138, ""supported"": false}, ""whatsapp_reminder"": {""action_count"": 63, ""effective_sample_size"": 11.63500628, ""probability"": 0.60697109, ""supported"": true}}",0.60539138,49,7.90577463,False,0.62185168,6,6.00000000,False,0.60697109,63,11.63500628,True,0.46443972,88,12.69429910,True
